ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
460561,Female,No,39,No,Engineer,6.0,Low,1.0,Cat_3,3
461522,Male,Yes,83,No,Executive,1.0,High,2.0,Cat_6,4
459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,3
459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6,3
461713,Female,No,27,Yes,Artist,1.0,Low,5.0,Cat_6,3
461567,Male,Yes,51,No,Entertainment,7.0,Average,3.0,Cat_6,3
461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,2
461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,3
462126,Male,Yes,20,No,Healthcare,1.0,Average,4.0,Cat_7,4
461247,Female,No,49,Yes,Artist,4.0,Low,1.0,Cat_6,1
461620,Male,No,52,Yes,Entertainment,1.0,Low,2.0,Cat_6,2
463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,3
466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_6,4
466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0,Cat_4,2
462393,Female,No,26,Yes,Entertainment,6.0,Low,2.0,Cat_6,4
465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,4
459337,Female,Yes,25,Yes,Engineer,6.0,Average,2.0,Cat_6,1
466934,Female,Yes,60,Yes,Artist,0.0,Low,1.0,Cat_6,2
467965,Female,No,37,Yes,Healthcare,1.0,Low,2.0,Cat_6,1
465840,Female,No,42,No,Artist,0.0,Low,1.0,Cat_5,4
465689,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_3,4
462982,Male,Yes,41,No,Doctor,2.0,Average,4.0,Cat_6,1
464262,Male,Yes,75,No,Executive,0.0,Low,1.0,Cat_6,4
461687,Female,Yes,77,Yes,Artist,0.0,High,2.0,Cat_6,2
464499,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6,2
467778,Female,No,31,Yes,Healthcare,8.0,Low,4.0,Cat_6,3
466280,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,2
463523,Male,Yes,60,Yes,Executive,1.0,High,4.0,Cat_6,2
462937,Female,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,3
460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,4
460911,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_6,4
462269,Male,Yes,83,Yes,Artist,2.0,High,2.0,Cat_6,1
459279,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,3
461566,Male,No,28,Yes,Artist,0.0,Low,4.0,Cat_7,3
462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0,Cat_6,1
463253,Female,Yes,61,Yes,Doctor,0.0,Average,4.0,Cat_7,2
464667,Female,Yes,51,No,Engineer,4.0,Low,2.0,Cat_4,4
462606,Male,Yes,36,No,Executive,2.0,High,3.0,Cat_4,4
466961,Female,Yes,55,Yes,Artist,2.0,Average,2.0,Cat_6,3
459585,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,1
459304,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,2
462523,Male,Yes,57,No,Doctor,4.0,Low,3.0,Cat_4,2
464805,Male,Yes,35,No,Doctor,0.0,Low,1.0,Cat_4,1
465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,3
467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,1
464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0,Cat_6,1
466115,Male,Yes,37,No,Executive,1.0,Low,2.0,Cat_6,1
467606,Male,Yes,38,Yes,Executive,0.0,Average,3.0,Cat_6,2
466340,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_4,4
459916,Male,No,36,Yes,Artist,0.0,Low,1.0,Cat_3,2
462341,Male,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,3
467613,Male,Yes,53,No,Artist,1.0,Average,6.0,Cat_6,1
462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0,Cat_6,3
466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0,Cat_3,2
461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_6,3
463987,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_6,2
463073,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,3
466539,Female,Yes,80,No,Lawyer,1.0,High,2.0,Cat_6,3
463311,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_3,4
461960,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,1
461848,Male,No,36,No,Marketing,0.0,Low,2.0,Cat_6,4
461963,Female,No,43,Yes,Artist,8.0,Low,1.0,Cat_6,1
465477,Male,No,31,No,Healthcare,1.0,Low,3.0,Cat_2,2
466472,Male,No,38,Yes,Doctor,4.0,Low,1.0,Cat_2,2
467727,Male,Yes,45,Yes,Artist,7.0,High,4.0,Cat_3,1
459341,Male,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,3
466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0,Cat_4,1
460284,Female,No,29,Yes,Entertainment,8.0,Low,2.0,Cat_6,1
463704,Male,No,45,Yes,Artist,1.0,Low,2.0,Cat_6,1
467061,Female,No,29,Yes,Homemaker,13.0,Low,1.0,Cat_6,1
464545,Male,No,43,Yes,Artist,7.0,Low,3.0,Cat_6,1
464239,Female,Yes,42,No,Artist,0.0,Average,3.0,Cat_6,1
464996,Male,Yes,47,No,Entertainment,9.0,Average,6.0,Cat_6,3
461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0,Cat_6,2
461581,Female,Yes,60,Yes,Lawyer,1.0,High,3.0,Cat_6,3
460623,Male,Yes,41,Yes,Executive,5.0,Low,2.0,Cat_1,1
467407,Male,No,27,Yes,Artist,7.0,Low,3.0,Cat_6,4
460055,Female,No,46,Yes,Artist,8.0,Low,1.0,Cat_6,3
467032,Female,No,25,Yes,Artist,2.0,Low,2.0,Cat_6,1
467225,Female,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,4
466509,Male,Yes,56,No,Executive,1.0,Average,3.0,Cat_6,2
463087,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0,Cat_4,2
459535,Male,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,3
463636,Male,No,33,No,Doctor,1.0,Low,6.0,Cat_4,1
466717,Female,Yes,69,No,Entertainment,1.0,Low,2.0,Cat_3,2
466731,Female,Yes,38,Yes,Engineer,4.0,Low,2.0,Cat_4,1
466201,Male,Yes,42,Yes,Doctor,1.0,Average,5.0,Cat_4,3
467729,Male,Yes,61,Yes,Entertainment,3.0,Average,6.0,Cat_6,2
460234,Female,No,20,No,Healthcare,4.0,Low,6.0,Cat_2,4
464342,Female,Yes,46,Yes,Engineer,1.0,Average,2.0,Cat_6,3
460915,Male,Yes,40,No,Entertainment,5.0,Low,4.0,Cat_3,4
466002,Male,Yes,51,Yes,Doctor,1.0,High,2.0,Cat_3,3
459641,Female,Yes,58,Yes,Artist,4.0,Average,5.0,Cat_6,3
463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_6,3
463903,Male,No,26,No,Entertainment,0.0,Low,2.0,Cat_6,1
466378,Male,Yes,58,No,Executive,4.0,High,3.0,Cat_6,3
459270,Male,Yes,65,Yes,Homemaker,0.0,High,2.0,Cat_6,1
461257,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_4,3
461667,Male,Yes,42,Yes,Doctor,0.0,Average,2.0,Cat_6,3
465214,Male,Yes,25,No,Engineer,14.0,Low,1.0,Cat_6,4
461212,Female,No,30,No,Homemaker,10.0,Low,6.0,Cat_6,4
461697,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,4
459913,Female,Yes,51,No,Healthcare,0.0,High,3.0,Cat_4,4
461288,Male,No,26,Yes,Doctor,1.0,Low,4.0,Cat_6,3
465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0,Cat_4,1
460934,Female,No,25,No,Doctor,0.0,Low,2.0,Cat_6,4
466785,Male,No,41,Yes,Marketing,0.0,Low,2.0,Cat_6,4
465034,Female,Yes,83,Yes,Executive,1.0,High,3.0,Cat_6,1
463947,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0,Cat_6,3
465785,Male,No,21,No,Healthcare,3.0,Low,7.0,Cat_4,4
462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,4
459898,Male,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,3
463790,Male,Yes,51,No,Executive,0.0,Low,4.0,Cat_4,2
465487,Male,No,25,Yes,Entertainment,1.0,Low,3.0,Cat_6,1
465147,Male,No,29,Yes,Healthcare,2.0,Low,3.0,Cat_6,3
463405,Male,Yes,45,No,Marketing,1.0,Low,2.0,Cat_3,4
464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,2
459152,Female,No,40,Yes,Artist,8.0,Low,2.0,Cat_6,2
464605,Female,Yes,65,Yes,Lawyer,1.0,Low,1.0,Cat_6,1
466481,Male,No,40,Yes,Artist,2.0,Low,1.0,Cat_3,2
462097,Male,Yes,42,Yes,Doctor,8.0,Average,2.0,Cat_2,2
460636,Male,Yes,45,Yes,Artist,2.0,Average,3.0,Cat_3,4
463174,Female,Yes,58,Yes,Engineer,1.0,Low,1.0,Cat_3,1
463239,Female,No,30,No,Doctor,1.0,Low,3.0,Cat_2,4
460081,Male,Yes,35,Yes,Artist,10.0,High,2.0,Cat_6,2
466891,Female,Yes,53,No,Homemaker,9.0,Low,1.0,Cat_6,1
463519,Female,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,3
467632,Female,Yes,88,Yes,Artist,1.0,High,2.0,Cat_6,3
465339,Female,No,27,No,Marketing,0.0,Low,3.0,Cat_2,3
467611,Male,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,1
465481,Female,No,28,No,Artist,1.0,Low,4.0,Cat_4,2
459095,Male,Yes,35,No,Entertainment,9.0,Low,3.0,Cat_1,1
464896,Male,Yes,76,No,Executive,1.0,High,2.0,Cat_4,1
460414,Female,No,33,Yes,Healthcare,0.0,Low,1.0,Cat_6,4
461420,Female,Yes,59,Yes,Doctor,5.0,Low,2.0,Cat_6,1
463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_4,2
463796,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,4
459236,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,2
466576,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,4
462012,Female,No,25,No,Healthcare,0.0,Low,8.0,Cat_7,2
462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0,Cat_6,1
460171,Female,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,3
466385,Female,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_7,3
465418,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_1,1
464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7,4
463254,Female,Yes,37,No,Executive,0.0,High,2.0,Cat_1,1
461456,Female,No,40,No,Marketing,0.0,Low,1.0,Cat_6,1
461557,Male,No,38,Yes,Artist,6.0,Low,4.0,Cat_2,1
462946,Male,Yes,52,No,Artist,1.0,Low,2.0,Cat_6,1
463616,Female,Yes,48,No,Engineer,1.0,Average,5.0,Cat_3,2
462593,Female,Yes,60,No,Engineer,1.0,Average,5.0,Cat_4,2
464693,Female,No,36,Yes,Engineer,9.0,Low,1.0,Cat_4,1
459618,Male,Yes,59,Yes,Doctor,0.0,Average,2.0,Cat_4,3
466494,Male,Yes,71,No,Entertainment,0.0,Average,3.0,Cat_6,1
462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0,Cat_6,2
464268,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,1
461305,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,4
462006,Male,Yes,28,Yes,Artist,1.0,Average,2.0,Cat_6,2
463917,Female,No,22,No,Healthcare,1.0,Low,8.0,Cat_4,4
463979,Female,Yes,48,Yes,Homemaker,1.0,High,2.0,Cat_2,3
465780,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,4
464795,Female,No,31,No,Engineer,1.0,Low,8.0,Cat_4,1
467596,Male,Yes,37,No,Artist,1.0,Low,5.0,Cat_3,3
459250,Male,Yes,50,Yes,Doctor,1.0,Average,4.0,Cat_6,3
460468,Female,No,50,Yes,Executive,1.0,Low,1.0,Cat_6,1
466131,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,4
461311,Male,No,20,No,Marketing,0.0,Low,4.0,Cat_6,3
464067,Female,No,28,Yes,Entertainment,0.0,Low,4.0,Cat_2,2
462299,Female,No,33,No,Healthcare,7.0,Low,6.0,Cat_6,3
466165,Female,No,49,Yes,Artist,0.0,Low,1.0,Cat_2,2
460237,Female,No,40,Yes,Healthcare,9.0,Low,1.0,Cat_4,4
459087,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_6,3
464971,Female,Yes,36,No,Engineer,1.0,Low,5.0,Cat_4,1
460472,Male,Yes,49,No,Doctor,1.0,Average,3.0,Cat_4,1
461145,Female,Yes,36,Yes,Entertainment,0.0,Low,2.0,Cat_3,1
465960,Female,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,4
462561,Female,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,3
466015,Male,Yes,69,No,Entertainment,3.0,Low,8.0,Cat_6,1
463196,Female,Yes,67,Yes,Engineer,1.0,Low,1.0,Cat_6,1
463598,Female,Yes,32,No,Engineer,3.0,Low,2.0,Cat_6,3
461988,Male,Yes,36,No,Engineer,0.0,Average,2.0,Cat_6,2
461635,Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_6,3
464687,Male,Yes,36,Yes,Artist,9.0,Average,5.0,Cat_4,4
459685,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_7,3
466617,Female,No,23,No,Healthcare,4.0,Low,3.0,Cat_6,4
465973,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,2
459312,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,4
467863,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_6,3
461659,Female,Yes,52,Yes,Artist,0.0,Average,2.0,Cat_6,3
466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0,Cat_6,3
459292,Male,No,46,Yes,Artist,1.0,Low,2.0,Cat_6,3
463710,Male,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_2,2
463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,3
467545,Male,Yes,53,Yes,Artist,9.0,Average,2.0,Cat_6,2
466027,Female,Yes,70,No,Engineer,7.0,Low,1.0,Cat_3,2
460409,Female,No,43,Yes,Artist,8.0,Low,4.0,Cat_6,4
465342,Male,Yes,83,Yes,Executive,0.0,High,2.0,Cat_6,1
460249,Female,No,25,Yes,Entertainment,9.0,Low,2.0,Cat_6,1
464231,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,3
461676,Female,No,29,Yes,Engineer,1.0,Low,1.0,Cat_6,1
467597,Female,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,1
459256,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,2
459962,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,2
463546,Female,No,30,Yes,Healthcare,0.0,Low,2.0,Cat_6,3
464197,Male,Yes,29,No,Healthcare,5.0,Low,2.0,Cat_6,4
465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0,Cat_6,2
462412,Male,Yes,71,No,Artist,1.0,Low,5.0,Cat_6,3
464279,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,1
463381,Male,Yes,36,Yes,Doctor,8.0,Average,4.0,Cat_3,3
464230,Male,No,33,No,Engineer,0.0,Low,4.0,Cat_1,4
465394,Male,No,32,Yes,Engineer,0.0,Low,3.0,Cat_4,2
461105,Female,No,49,Yes,Entertainment,0.0,Low,1.0,Cat_3,4
464328,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,2
462797,Male,Yes,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,1
461008,Male,No,26,No,Healthcare,1.0,Low,4.0,Cat_3,1
461412,Female,Yes,41,Yes,Artist,5.0,High,3.0,Cat_5,2
462283,Male,No,25,No,Healthcare,4.0,Low,5.0,Cat_6,4
467683,Male,Yes,26,Yes,Healthcare,9.0,High,3.0,Cat_2,4
463727,Female,No,27,No,Doctor,0.0,Low,5.0,Cat_3,1
459497,Female,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,3
464407,Female,Yes,50,Yes,Healthcare,1.0,Low,3.0,Cat_6,4
465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0,Cat_6,3
462957,Male,Yes,58,No,Executive,1.0,High,5.0,Cat_6,2
465292,Female,No,42,Yes,Doctor,0.0,Low,3.0,Cat_6,2
464359,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,2
461838,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,3
464624,Male,No,39,Yes,Entertainment,3.0,Low,2.0,Cat_1,1
466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,3
459849,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6,3
463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_3,2
461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,1
464129,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_1,3
464031,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,4
460791,Female,No,27,Yes,Engineer,9.0,Low,7.0,Cat_3,3
464348,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_6,1
460904,Female,No,35,No,Entertainment,1.0,Low,1.0,Cat_6,2
466484,Female,Yes,52,No,Executive,1.0,Low,1.0,Cat_3,1
461674,Male,Yes,48,Yes,Executive,0.0,High,4.0,Cat_6,3
464297,Male,No,26,No,Artist,8.0,Low,5.0,Cat_5,1
462322,Female,No,49,Yes,Artist,1.0,Low,2.0,Cat_2,3
459974,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_6,1
461003,Male,No,30,No,Executive,13.0,Low,4.0,Cat_3,4
464939,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,4
461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,3
466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,3
460484,Female,No,23,No,Healthcare,4.0,Low,7.0,Cat_3,4
462346,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,2
465441,Female,Yes,45,Yes,Engineer,2.0,Low,1.0,Cat_4,1
461689,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,3
464846,Male,No,25,No,Entertainment,8.0,Low,2.0,Cat_4,4
462254,Male,Yes,38,No,Executive,1.0,Average,5.0,Cat_2,2
462708,Male,Yes,25,Yes,Executive,8.0,High,2.0,Cat_6,1
467806,Male,Yes,62,Yes,Artist,1.0,High,2.0,Cat_6,2
461173,Male,Yes,45,Yes,Artist,1.0,Low,4.0,Cat_3,2
465912,Female,No,63,Yes,Artist,1.0,Low,2.0,Cat_6,2
461341,Female,Yes,39,Yes,Artist,0.0,High,2.0,Cat_6,1
465135,Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,2
461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,2
459147,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0,Cat_6,4
464611,Male,No,31,Yes,Artist,1.0,Low,4.0,Cat_7,3
460356,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,4
461591,Female,No,33,No,Engineer,1.0,Low,2.0,Cat_4,2
466505,Female,Yes,42,No,Artist,8.0,High,5.0,Cat_6,2
464717,Male,Yes,25,No,Executive,4.0,High,8.0,Cat_4,4
464620,Female,Yes,41,Yes,Artist,1.0,High,2.0,Cat_6,2
462333,Female,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_6,4
463910,Female,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_6,3
459262,Female,No,31,No,Entertainment,9.0,Low,4.0,Cat_6,3
467808,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,3
460992,Male,Yes,57,No,Executive,0.0,High,4.0,Cat_6,1
459950,Female,No,40,Yes,Artist,0.0,Low,1.0,Cat_6,1
467461,Female,Yes,45,Yes,Artist,8.0,High,3.0,Cat_6,2
464177,Male,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,4
463918,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,4
464326,Female,No,38,Yes,Artist,1.0,Low,3.0,Cat_6,1
465612,Male,Yes,37,Yes,Artist,9.0,Average,2.0,Cat_6,3
463872,Male,Yes,78,No,Lawyer,1.0,High,2.0,Cat_2,1
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,2
467477,Male,Yes,43,Yes,Healthcare,5.0,Average,2.0,Cat_6,4
461307,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,4
463509,Male,No,43,No,Artist,0.0,Low,1.0,Cat_3,4
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,3
466138,Male,Yes,71,No,Lawyer,3.0,High,2.0,Cat_6,4
460034,Female,Yes,38,Yes,Artist,8.0,Low,1.0,Cat_6,4
465088,Male,Yes,48,Yes,Executive,9.0,High,4.0,Cat_6,2
462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,3
466337,Female,Yes,41,No,Engineer,0.0,Low,2.0,Cat_4,1
465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,4
465788,Male,No,22,No,Healthcare,1.0,Low,6.0,Cat_4,4
463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,Cat_6,3
466728,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,1
461737,Female,Yes,48,Yes,Doctor,1.0,Average,6.0,Cat_4,2
460972,Male,Yes,42,Yes,Artist,14.0,Low,2.0,Cat_6,1
461210,Female,No,38,Yes,Healthcare,0.0,Low,4.0,Cat_6,1
463111,Female,No,42,Yes,Engineer,6.0,Low,3.0,Cat_6,4
465513,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_6,2
461732,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_2,3
459647,Female,No,43,Yes,Engineer,1.0,Low,2.0,Cat_6,2
460257,Female,No,28,Yes,Healthcare,1.0,Low,6.0,Cat_6,4
464437,Female,Yes,48,Yes,Engineer,0.0,Average,4.0,Cat_6,2
461544,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,1
462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0,Cat_6,3
461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,3
467659,Male,Yes,66,Yes,Entertainment,0.0,Average,2.0,Cat_6,2
466859,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_2,4
460101,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_3,4
461885,Female,Yes,49,Yes,Artist,3.0,High,5.0,Cat_6,3
460982,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,1
460503,Male,No,41,Yes,Entertainment,0.0,Low,2.0,Cat_3,2
460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0,Cat_6,4
459981,Male,No,41,Yes,Artist,7.0,Low,1.0,Cat_6,1
463776,Female,Yes,39,Yes,Artist,3.0,Average,2.0,Cat_6,3
467746,Male,Yes,50,Yes,Executive,0.0,High,3.0,Cat_6,2
460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,3
467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0,Cat_6,2
461101,Female,Yes,50,Yes,Engineer,4.0,Average,4.0,Cat_3,1
461424,Male,Yes,63,No,Healthcare,0.0,Average,4.0,Cat_4,2
464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,2
459995,Female,No,38,No,Artist,4.0,Low,2.0,Cat_6,1
465896,Male,No,32,No,Doctor,2.0,Low,2.0,Cat_6,4
463639,Male,No,31,No,Healthcare,0.0,Low,6.0,Cat_6,4
463292,Male,Yes,36,No,Executive,1.0,High,3.0,Cat_6,2
462484,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_6,4
465198,Male,Yes,53,Yes,Entertainment,8.0,Average,4.0,Cat_6,3
467820,Male,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_3,2
465817,Male,Yes,56,No,Executive,0.0,Low,2.0,Cat_4,1
464244,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,2
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,3
460461,Female,Yes,26,No,Homemaker,9.0,Average,2.0,Cat_3,1
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_3,1
461106,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_3,4
463379,Male,No,29,No,Marketing,1.0,Low,7.0,Cat_6,4
459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,4
466396,Female,No,19,No,Healthcare,1.0,Low,5.0,Cat_3,4
463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,Cat_3,3
463418,Male,Yes,53,No,Executive,1.0,High,4.0,Cat_6,1
467300,Female,Yes,50,Yes,Artist,0.0,Low,1.0,Cat_6,2
465518,Female,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_4,2
461964,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_7,4
463190,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_4,2
461771,Male,Yes,27,Yes,Doctor,9.0,Average,2.0,Cat_6,1
466082,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0,Cat_6,3
461241,Male,Yes,32,Yes,Healthcare,5.0,Low,2.0,Cat_6,4
460741,Male,Yes,58,Yes,Artist,1.0,Average,5.0,Cat_6,2
461752,Male,Yes,67,Yes,Doctor,1.0,Average,3.0,Cat_6,3
461030,Female,No,19,No,Healthcare,8.0,Low,5.0,Cat_3,4
459097,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_6,1
464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,1
460928,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,2
467682,Female,Yes,35,Yes,Artist,9.0,Average,4.0,Cat_6,2
463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0,Cat_6,4
462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6,2
459148,Female,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,4
462588,Male,Yes,41,No,Entertainment,12.0,Average,3.0,Cat_4,1
466102,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_3,3
464482,Male,Yes,58,Yes,Artist,0.0,Low,1.0,Cat_6,3
463078,Male,Yes,86,No,Executive,0.0,High,2.0,Cat_6,1
464646,Male,Yes,61,No,Engineer,7.0,Average,5.0,Cat_4,4
461151,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_3,4
466397,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_3,4
463743,Male,No,32,No,Artist,0.0,Low,4.0,Cat_6,4
467753,Female,Yes,69,No,Artist,0.0,High,2.0,Cat_6,3
465666,Female,No,35,Yes,Entertainment,9.0,Low,4.0,Cat_6,3
463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,Cat_6,4
